"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
5.86449553328333,-1.96477081237937,0.301732387844403,-6.51163379051161,7.4337774401854e-11,1.03257751810081e-09,"GHRH"
30.1978216995643,-0.51465274025347,0.079046512889259,-6.51075830472722,7.47723707806536e-11,1.03701264888388e-09,"EFHA2"
310.246573287314,-0.258772508149908,0.0397450047979399,-6.5108183900212,7.47424648396173e-11,1.03701264888388e-09,"NOD1"
102.234599967552,0.613256952003062,0.0942068045387397,6.50968849867823,7.53068029064665e-11,1.04362000822921e-09,"TTLL7"
9.73404553946546,1.04098614928239,0.15992747393023,6.5091139358365,7.55953713872448e-11,1.04681257930236e-09,"SLC5A5"
7.6120093830659,-0.814944715216053,0.125210563944911,-6.50859392003539,7.58574761864182e-11,1.04963406280099e-09,"FAM179A"
145.074363059502,0.286233726917304,0.043979908663061,6.50828379636252,7.60142113660533e-11,1.05099433824179e-09,"CENPQ"
358.071396841687,-0.548464030464193,0.0842798048108225,-6.50765662895513,7.63321474981217e-11,1.05457962303857e-09,"CSF2RB"
425.552917825865,0.483912191492475,0.0743665573393252,6.50712106094201,7.66046773289951e-11,1.05753256776206e-09,"CENPE"
82.3315015806519,-0.722055319677484,0.11098680869494,-6.50577603021399,7.72933137216976e-11,1.06622095646158e-09,"LIPG"
393.522316613046,-0.443564027979448,0.0681850362553703,-6.50529870392953,7.75391502881038e-11,1.06879251753441e-09,"CYYR1"
12.6614654963158,0.479157315233121,0.0736633247729645,6.50469303021439,7.78521902692586e-11,1.07228575693983e-09,"ENTREZ_645851"
276.265601017144,0.415437327689859,0.0638839426150982,6.5030007648851,7.87333954735659e-11,1.08276476894381e-09,"DGKE"
5.58018710855668,-0.917543920964178,0.141094120083537,-6.50306278121959,7.87009305192094e-11,1.08276476894381e-09,"HTR2A"
9.86350189303511,1.46384001781036,0.225159071674873,6.50135926978826,7.95974789493921e-11,1.09381165113955e-09,"CELF3"
44.1481053187583,-0.39330192026188,0.0604969544222434,-6.50118545665617,7.96895153478677e-11,1.0942404596011e-09,"PRSS36"
765.846213173013,0.199034720112562,0.0306204727459184,6.50005379616787,8.02912943152034e-11,1.10082301992521e-09,"CSRP2BP"
635.848124875452,0.280835855057845,0.0432044464651023,6.5001609333124,8.02341324853259e-11,1.10082301992521e-09,"TMEM70"
575.222697497343,0.227377883003901,0.0349832586906155,6.49961986145381,8.05232229003635e-11,1.10316202096857e-09,"C14orf129"
836.293446425129,0.223885895263178,0.0344474887187231,6.49933866271914,8.06738671269114e-11,1.10438471984694e-09,"CSTF1"
41.8547350745265,-0.511851325061288,0.0788016533167842,-6.49543890917664,8.27916790428237e-11,1.13251461796374e-09,"KCNK13"
1908.54653087493,0.182403647102036,0.0280951043558222,6.49236410699561,8.44997299024835e-11,1.15500086739048e-09,"KPNA1"
4520.79715385189,-0.220316549695019,0.0339356620436674,-6.49218363300301,8.46010465990579e-11,1.15550768885638e-09,"ATN1"
140.254972670878,-0.657868274862553,0.101448187868343,-6.48477108054722,8.88666097581963e-11,1.21284717475754e-09,"PLCH2"
2749.81752279099,0.168379455980469,0.0259770053774742,6.48186553968528,9.05953627229891e-11,1.23550370330639e-09,"DDX23"
177.318511020355,-1.09826430699563,0.169537243731421,-6.4780120451615,9.29389361587836e-11,1.26650423001833e-09,"MKX"
28.348625243539,-0.634361824024313,0.0979604763120567,-6.47569150239255,9.43787017737004e-11,1.28515070969366e-09,"GLI1"
1.81215062443707,-2.75198807142551,0.425175085825435,-6.4725995552698,9.63310085724565e-11,1.31074295174081e-09,"NPY"
266.7245642995,-0.439113405573784,0.0678554304790331,-6.47130822800494,9.7158012623295e-11,1.32099647095074e-09,"NLRP1"
444.391506194458,0.418714954180584,0.0647219854278029,6.46943927033356,9.83672538595956e-11,1.33642761512568e-09,"MPHOSPH6"
256.622648391285,-0.422863271398219,0.0653958115101127,-6.4662133802381,1.00489154918994e-10,1.36422559900593e-09,"TLE4"
261.389787068404,-0.277022340243638,0.0428679300608653,-6.46222805370619,1.03172451177732e-10,1.39959732412144e-09,"RCBTB2"
73.4028653906459,-0.373287214805983,0.0577698138198713,-6.46163091281388,1.03580489808261e-10,1.40407373825998e-09,"NRIP2"
21.8175849192579,-0.647195913775494,0.100213226473157,-6.4581885700372,1.0596365600902e-10,1.43529687070049e-09,"P2RY12"
480.777769308667,-0.773713234887949,0.119821555270281,-6.45721242010827,1.06649153232459e-10,1.44349508528628e-09,"PTN"
688.142882734147,-0.307844057575495,0.0476999106487777,-6.45376591671632,1.09104295281153e-10,1.47561508535141e-09,"ASMTL"
2.2129716998187,1.36320225271077,0.211292970073899,6.45171608044509,1.10590622798359e-10,1.49459363102696e-09,"HMX1"
605.07767143823,-0.71370148064837,0.110642455346734,-6.45052099044399,1.1146629208982e-10,1.50529704362739e-09,"KCNN4"
204.007386622977,-0.239465926235742,0.0371263096205749,-6.45003310813937,1.11825719442663e-10,1.50901803550985e-09,"ING3"
2.13125771617133,-1.2412596272822,0.192456802403697,-6.44954925873982,1.12183294548277e-10,1.51270847251455e-09,"SPATA22"
15.8492061231827,-0.615591742269208,0.0954537605169473,-6.44910937961331,1.12509344453994e-10,1.51596860527224e-09,"BABAM2-AS1"
11.7749255555822,0.505471789204629,0.0783822169661757,6.44880699690792,1.12734015481762e-10,1.51785888509426e-09,"CHKB-DT"
80.0177507560895,-0.547565435387408,0.084915790546447,-6.44833466029975,1.13085840477271e-10,1.52145706694477e-09,"PRICKLE4"
1644.57009591619,0.432355166444231,0.0670505896815796,6.44819334919301,1.1319130599688e-10,1.52173782681007e-09,"ABCC5"
1956.5669163882,-0.936352963875323,0.145324027586529,-6.44320818398593,1.16974065715941e-10,1.57141859155964e-09,"MMP7"
298.713977643511,-0.366183525225975,0.0568345060499082,-6.44297893438923,1.17150961119708e-10,1.5726205138965e-09,"CROCCL1"
155.98372230372,0.280872503920684,0.0436105646319101,6.44046932873619,1.19104623682321e-10,1.59765396778344e-09,"C12orf73"
161.926162265327,-0.401200371882271,0.0622951372663085,-6.44031604211995,1.19224979804221e-10,1.59807670396299e-09,"ZNF439"
113.350636337974,-0.478235442664678,0.0742615789670423,-6.43987711164775,1.1957027299078e-10,1.60151159386311e-09,"GIMAP1"
1756.05575216843,-0.286696455641558,0.0445232374796293,-6.43925446285729,1.20061769085755e-10,1.60689814160309e-09,"CHSY1"
617.934265746169,0.379857108719728,0.0590131624750013,6.43682007180416,1.22002411750535e-10,1.63165753350827e-09,"TMEM65"
4190.07050252488,0.273697311913795,0.0425369942648735,6.4343359619984,1.24014286580547e-10,1.65733208544642e-09,"SLC38A2"
1504.60789862467,0.330923641948832,0.051434874651156,6.4338378229409,1.24421613906153e-10,1.66154119594943e-09,"DCAF13"
22.4276793648696,-1.23316599850978,0.19169549549895,-6.43294197028501,1.25157443827465e-10,1.670127670303e-09,"CYP24A1"
37.2320970764778,0.348905542904506,0.0542661735370057,6.42952174740268,1.28006045591277e-10,1.7068737939925e-09,"MGC16275"
8.81310247993196,-1.03064071593798,0.160346077422785,-6.42760167572097,1.29632887016199e-10,1.72728620122029e-09,"KIRREL3"
23.1954182231667,-0.805273396230935,0.125330649421632,-6.42519128359312,1.31703796398481e-10,1.75358096936778e-09,"GDF10"
36294.040702845,0.252366607305472,0.039281048183672,6.42464035392959,1.32181652910442e-10,1.75864169567531e-09,"HSP90AB1"
197.784341265814,-0.694039309817144,0.108036919286305,-6.42409385978411,1.32657336173222e-10,1.76366604810342e-09,"SESN3"
360.582304278326,-0.217774879293953,0.033902173271837,-6.4236259294581,1.33065964614902e-10,1.76779215029014e-09,"TRIM35"
504.140689669272,-0.263905492753076,0.0410951961226055,-6.42180881594352,1.34664487583607e-10,1.78770834144201e-09,"KIAA0495"
30.6457522513826,-3.25940328619211,0.507561282854173,-6.42169408167519,1.34766047345835e-10,1.78773721213634e-09,"LACRT"
445.075353221984,-0.470152637128272,0.0732298217681348,-6.42023462267737,1.36064472702628e-10,1.80363134485989e-09,"PLCG2"
28439.0271983,-0.323135496750609,0.0503384679376837,-6.41925569031289,1.36942234018291e-10,1.81392997461047e-09,"RPS6"
2397.94712136035,-0.195312926510989,0.0304330116852492,-6.41779816375046,1.38259390127432e-10,1.83002936689642e-09,"PHC2"
334.512599644704,-0.412854040790573,0.0643441431051565,-6.4163422009654,1.39587491735489e-10,1.84624985392498e-09,"MIB2"
1.84159598033777,-1.40758348916686,0.21938754295164,-6.41596815493364,1.39930697428026e-10,1.84942937937938e-09,"HMSD"
228.188833523359,-0.621670696944333,0.0969157969441432,-6.41454454842515,1.41244485066965e-10,1.86542275872582e-09,"CLDN5"
4.6882856786656,-0.82111855502023,0.128011788825177,-6.41439794378322,1.41380463091669e-10,1.86584869412542e-09,"HSD17B13"
1187.3536774917,0.34475008439341,0.053753141589191,6.41358019645003,1.42141286373218e-10,1.87451426633537e-09,"RRM2B"
550.892079861997,0.273066144874457,0.0425773087531997,6.41341956245499,1.42291207994069e-10,1.87511666622513e-09,"AARSD1"
193.450027838721,-0.460234707142676,0.0717639735303855,-6.41317202074671,1.42522544229676e-10,1.87679028228653e-09,"RASL12"
3086.76786052017,0.204113245209704,0.0318356835380489,6.41146105645118,1.44131579533368e-10,1.89659023602504e-09,"SRP72"
8900.95126481242,-0.274739848694782,0.0428527361725629,-6.41125569178212,1.44325899036239e-10,1.89775897066072e-09,"RPS27A"
1310.45923376627,0.321710703984709,0.0501910439328163,6.4097233047262,1.4578397435393e-10,1.91413294210109e-09,"ETFA"
34.774988942876,-0.219576467298114,0.0342565536742323,-6.40976524919023,1.45743873000006e-10,1.91413294210109e-09,"STARD7-AS1"
1.354458206417,-2.35463722909409,0.367705459536065,-6.40359605229942,1.51759305033314e-10,1.9911352143977e-09,"C9orf135"
641.676428556807,-0.498227452122531,0.0778200908716643,-6.40229851368555,1.53055041756472e-10,2.00667207807247e-09,"PLEKHA4"
152.661596762337,-0.367307142041965,0.0573784115371487,-6.40148676482893,1.53871154002783e-10,2.01590263525278e-09,"ZDHHC14"
10961.1776448245,-0.243913817454759,0.0381101525374576,-6.4002319910691,1.55141046188376e-10,2.03106050861464e-09,"RPL10A"
2.8010375631878,-1.25063564683115,0.195441017798409,-6.39904386970161,1.56352919545415e-10,2.04543732129667e-09,"DDX25"
9.99028072617265,-0.898066218688274,0.140349718174688,-6.39877464926921,1.56628804857844e-10,2.04755737048175e-09,"C8orf34"
5.40210839606207,1.22787780106673,0.191899561629114,6.39854406462824,1.56865476047083e-10,2.04767502404567e-09,"ANKRD34B"
1130.01923266994,0.312613052461279,0.0488567678861854,6.39856187764056,1.56847180391319e-10,2.04767502404567e-09,"OSGIN2"
2258.13108455772,-0.457449825632063,0.0714940524806535,-6.39843189411944,1.56980733737497e-10,2.04769357394496e-09,"CSDA"
184.212068553433,-0.709085222193064,0.110827371060819,-6.39810558895183,1.57316490258528e-10,2.0505862512829e-09,"IL34"
592.480960569932,0.223945705985088,0.0350066716932362,6.39722930381746,1.58221633236948e-10,2.06089119382058e-09,"TMEM184C"
374.279184952974,-0.47489011479105,0.0742452644744961,-6.39623440164564,1.59255469144089e-10,2.0728562800028e-09,"CCDC3"
511.552158159437,1.10260914854438,0.172396869257379,6.39576085861657,1.59749859202646e-10,2.07778775657064e-09,"GLYATL2"
165.524928761682,-0.443130249763085,0.0692951495583088,-6.39482348458185,1.60732926275736e-10,2.0875551464606e-09,"ADCY4"
840.942363316643,-0.210987955243011,0.0329934544836718,-6.39484281185007,1.60712597326357e-10,2.0875551464606e-09,"INPP5K"
20.1841858188042,0.335336619181902,0.0524412420856632,6.39452091226457,1.61051507890066e-10,2.08971830896584e-09,"TPI1P2"
9.59875238533398,-0.53267217268047,0.0833023344208981,-6.3944447221498,1.61131826469625e-10,2.08971830896584e-09,"WBP2NL"
54.1620658881046,-0.48967071182532,0.0765823293264933,-6.39404306622364,1.61555894156054e-10,2.09370851878898e-09,"IL18R1"
496.104891205411,-0.339003732891746,0.0530220058421681,-6.39364217756807,1.61980239127541e-10,2.09769657410094e-09,"SHANK3"
16.02723315865,-0.795598380747017,0.124469484538085,-6.39191512441417,1.6382082986969e-10,2.12000653791077e-09,"POMC"
3095.08934878936,0.376771910957733,0.0589476622644065,6.39163448531248,1.64121842295387e-10,2.12237505334970e-09,"FAM84B"
317.000553045296,-0.712690092596414,0.111540020941625,-6.38954598161144,1.66379003311235e-10,2.1500183272719e-09,"NGFR"
433.689328143325,-0.559286642689508,0.0875466026447669,-6.38844484872697,1.67581241327365e-10,2.16244718005498e-09,"EGR2"
3671.27937333732,-1.00833860079731,0.157835524630164,-6.38854024250892,1.67476753623909e-10,2.16244718005498e-09,"KRT17"
706.487246003924,0.385305552611595,0.0603364063260501,6.38595461800382,1.70331513603276e-10,2.19636076465643e-09,"PYCRL"
544.441813066268,-0.258445177808082,0.0404950379317734,-6.38214435663734,1.74625228888806e-10,2.25011362267324e-09,"NSMCE4A"
14.9209935122194,-1.10063127393042,0.172485983162933,-6.38098965346505,1.75947196562431e-10,2.26390427164878e-09,"CLDN19"
7.70768059903879,-1.19818366884477,0.187771919116636,-6.38105886376181,1.75867686081671e-10,2.26390427164878e-09,"TRHDE-AS1"
1668.51042956759,0.265937358961259,0.0416815693415421,6.38021464072399,1.76839952348575e-10,2.27376487694508e-09,"DIP2B"
16.568093930214,-1.37144737722961,0.214975540622954,-6.3795507770579,1.77608190924014e-10,2.28201152738654e-09,"C4BPA"
4.29091374424077,0.285570204723581,0.0447669903221807,6.37903514773673,1.78207138282252e-10,2.28807280758112e-09,"LOC100134368"
424.454722770272,-0.42944900406908,0.067355176533197,-6.37588714294914,1.81906848091253e-10,2.33390897536766e-09,"ETV5"
1092.04900509182,-0.478944825839547,0.0751329719672207,-6.37462905165661,1.83406322901679e-10,2.35096014642249e-09,"FBLN5"
33.0600165320293,-0.312727383430507,0.0490587148825067,-6.37455310803544,1.83497222902889e-10,2.35096014642249e-09,"SPATA24"
15.9536344352752,-0.530878205382672,0.0832836605402588,-6.37433803868465,1.83754887032788e-10,2.35227297576463e-09,"HTR7"
2059.15789648929,0.219535486114008,0.0344409943302666,6.37424936135137,1.838612299269e-10,2.35227297576463e-09,"UBFD1"
1958.60769940486,0.185710175628744,0.0291426161080691,6.37246069261861,1.86019105559378e-10,2.37818882075486e-09,"FAF2"
1086.85289176425,0.265672278427376,0.0416937966308145,6.37198576037152,1.86596215385645e-10,2.38387267212854e-09,"EAF1"
258.101401230707,0.222311455709477,0.0348918734091982,6.37143936361041,1.87262328748879e-10,2.3906847193292e-09,"ACTR5"
88.2008427686249,-0.673410409077293,0.105700965995058,-6.37090118087266,1.87920699225264e-10,2.39568925419139e-09,"GPR162"
52.7673193847098,-0.495310223073625,0.0777448803460338,-6.37096900617834,1.87837602701053e-10,2.39568925419139e-09,"LGI4"
456.327123121501,0.330400135785612,0.0518729687351555,6.36940865043826,1.89758398308521e-10,2.41740373142611e-09,"PAPD5"
274.085391903846,-0.324792100111569,0.0510022315709172,-6.36819390265217,1.91267023155333e-10,2.43489823957405e-09,"LMO2"
37.2900930405339,-0.434680110803587,0.0682636026568454,-6.36767023546475,1.9192098686634e-10,2.44149555286544e-09,"C3orf54"
1203.07602432138,0.177827113070518,0.027928165490995,6.36730375748654,1.9237994904776e-10,2.44560461022693e-09,"AIMP1"
323.952616058206,-0.304301928027051,0.0477972952230489,-6.36650937269583,1.93378488722589e-10,2.45656232707764e-09,"SERGEF"
2721.02155713712,-0.22544118049187,0.0354111609816161,-6.36638772190805,1.93531849857807e-10,2.45677552240101e-09,"SNX1"
7353.88830197854,-0.193773916526136,0.0304452264799644,-6.36467318295878,1.9570599285955e-10,2.48262298981494e-09,"SPTAN1"
64.717832435185,-0.756125039076053,0.118823347170035,-6.36343830639652,1.97286657234219e-10,2.50091077542574e-09,"GSTM5"
169.855587539138,-0.318803094420518,0.0501017742629638,-6.36310987206262,1.97709154517057e-10,2.50450159961467e-09,"SCARF1"
730.655092961263,0.214394841484492,0.0337016625248409,6.36155089756966,1.99726702185245e-10,2.52827861992131e-09,"SLC25A17"
4018.16711594361,0.323475507510836,0.0508592235328264,6.36021325221477,2.01473838247266e-10,2.54860154879876e-09,"ACSL3"
56.4182139156054,-0.443162036249553,0.0696899992232305,-6.35904780010141,2.03008232368653e-10,2.5662066646854e-09,"LCAT"
668.873322110015,0.268665900018093,0.0422519817299278,6.3586579615458,2.03524023782739e-10,2.57092004199712e-09,"SLC25A32"
544.073798556652,0.284581161985003,0.0447599312791981,6.35794456899133,2.04471223216769e-10,2.58107253559525e-09,"ZNF468"
53.9773510522468,0.787824044320642,0.123931760764044,6.35691802862864,2.05841762271238e-10,2.59473133828664e-09,"RHBDL3"
342.414143386402,-0.348797377304048,0.05486871184011,-6.35694488911021,2.05805786639284e-10,2.59473133828664e-09,"TFEB"
207.623515290035,-0.405427380858816,0.0637803782323294,-6.35661612701617,2.06246537519647e-10,2.59801310707522e-09,"MFNG"
21.5367619901575,-0.828899980766176,0.130430893136017,-6.35508935679659,2.08305497124314e-10,2.62211286373139e-09,"ROPN1L"
1668.46345198459,0.252431898355693,0.0397225577813792,6.35487522593586,2.08595868852827e-10,2.62393181043681e-09,"PSMD7"
23.2525625936505,-0.748330085680552,0.117782619335424,-6.35348483420496,2.10490949237423e-10,2.64591977280417e-09,"CD164L2"
727.924938282727,-0.30407580526013,0.0478673643860631,-6.35246601019596,2.1189025588037e-10,2.66164938741347e-09,"KCTD1"
180.009763354769,-0.530254771218806,0.0834906543274472,-6.35106737981914,2.13826017929468e-10,2.68409100524443e-09,"SCN4B"
1414.73337257399,0.199927303683483,0.0314919470963348,6.34852151478279,2.17394037965409e-10,2.72697625866233e-09,"RNF13"
6.08170861662937,-0.983684455125658,0.154974064925801,-6.34741339201903,2.18965173266836e-10,2.74477040886679e-09,"SNX32"
1426.361934162,-0.236295913068126,0.0372305503580474,-6.3468283652984,2.19799112754425e-10,2.75330532049206e-09,"NFKB1"
2304.9966213723,0.254650363200506,0.0401245618894108,6.34649579233687,2.20274568668674e-10,2.75734094725965e-09,"SEC23B"
556.796189140869,-0.292011893764666,0.046025446801659,-6.34457488317397,2.23040478838603e-10,2.79002234586147e-09,"ARHGEF10"
4.86998604721264,-0.84841289068119,0.133738815649516,-6.34380442626762,2.2415936390413e-10,2.80206993600242e-09,"ANO4"
11.202776743946,0.975737947146372,0.153818290897662,6.34344551257269,2.24682461353358e-10,2.80665841307237e-09,"STK31"
1077.06766238268,0.319225011833899,0.0503272931788101,6.34297995522449,2.25362762954554e-10,2.81320290078176e-09,"TAF2"
3.0772517170134,-1.3389293536174,0.211126250280995,-6.3418421529079,2.2703386985283e-10,2.83209795486318e-09,"COL19A1"
2301.18891229522,0.200863406992485,0.0316878936253175,6.33880589753061,2.31552731623869e-10,2.88646606822603e-09,"UBE2K"
3191.23523262352,0.250641443265155,0.0395482597685884,6.33760991587878,2.33356727974637e-10,2.90492790505728e-09,"SMC1A"
493.727474721447,0.443256223826163,0.0699402426367523,6.33764206578889,2.33308054581383e-10,2.90492790505728e-09,"UBE2T"
42.9367831844624,-0.492099567722311,0.077678916682003,-6.33504673780193,2.37269338454729e-10,2.95159118957377e-09,"C10orf11"
1250.91129328682,0.194582477986365,0.0307209135295314,6.33387668629439,2.39076616546654e-10,2.97201809152814e-09,"FAM192A"
296.658306355935,-1.27047553552681,0.200659860679313,-6.33148817718576,2.42807778706228e-10,3.01631652166272e-09,"KLK6"
287.574320823846,-0.733725604681646,0.115961565502187,-6.32731717189356,2.49460265741099e-10,3.09681936518349e-09,"CCL14"
36.6726744903401,0.856408899945912,0.135360610470672,6.32686936744768,2.50184979543234e-10,3.10367407725772e-09,"NPC1L1"
3.742653898373,-1.34530394639507,0.212662107304055,-6.32601624920234,2.5157133626967e-10,3.11872170697369e-09,"C7orf57"
431.060494802293,0.243336878874221,0.0384671057645636,6.32584318569623,2.5185348652586e-10,3.12006922563854e-09,"COX18"
9.8744682178447,-1.19591126990192,0.189116064438566,-6.3236894943444,2.55390669612082e-10,3.15953738994645e-09,"SLC7A3"
489.629426219383,-0.390795976823117,0.061798065081558,-6.32375748831883,2.55278259467866e-10,3.15953738994645e-09,"UBXN11"
247.047655666613,-0.585174597282527,0.0925475334608295,-6.32296264848809,2.56595342645677e-10,3.17225912268758e-09,"GPM6B"
530.181561956162,0.410874615369954,0.0649929134731021,6.32183715752331,2.58471687444035e-10,3.1932614792193e-09,"OCLN"
433.324564692636,0.444661087057453,0.0703404889961902,6.3215524003755,2.58948535968129e-10,3.19695694234366e-09,"GINS2"
24.0795870366591,0.454625979839297,0.0719278900192594,6.32057995469582,2.60583459685851e-10,3.21493502937523e-09,"PROCA1"
580.596539369007,-0.178771782767461,0.0283023756949434,-6.31649387649819,2.67564045351645e-10,3.29879509786525e-09,"CYP20A1"
5.16355839547633,0.835015798879315,0.132216415105543,6.31552291152923,2.69249491165581e-10,3.31730126512772e-09,"TMPRSS9"
1567.50772822806,0.404018609534443,0.0639910409984843,6.31367458991661,2.72486595859875e-10,3.35488630138771e-09,"BLVRB"
212.908525010766,0.301560093506932,0.047775651469441,6.31200379757921,2.75445466419193e-10,3.38899661419182e-09,"PRIM1"
847.614762193477,0.420524009545026,0.0666492653808703,6.30950704620557,2.79925623048444e-10,3.44176494011989e-09,"CHD7"
612.051115479763,0.313459595014493,0.0497180922780349,6.30473899242866,2.8867995831508e-10,3.54455637554379e-09,"KNTC1"
3.61281326278703,-1.71019938898761,0.271254947118415,-6.30476755228,2.88626733778428e-10,3.54455637554379e-09,"TAGLN3"
787.107413246325,0.540388824836296,0.0857743164667453,6.30012394264668,2.9740773183803e-10,3.64922938629091e-09,"HIST2H4A"
29.3565974342924,-0.557193168957048,0.0884691475515401,-6.29816364662539,3.01192444230159e-10,3.69314907076489e-09,"TWIST2"
14.3508216013109,-0.642191072740907,0.10197933181881,-6.29726691955491,3.02939379806509e-10,3.71203921250646e-09,"LRRC4B"
139.207985692563,-0.670111596546841,0.106426592916092,-6.29646762322992,3.04504845369749e-10,3.72868152383324e-09,"NR4A3"
744.812682820824,-0.443499489236395,0.0704553079003526,-6.29476333938746,3.07869202855574e-10,3.76731375575923e-09,"MRAS"
1290.49907406269,-0.297373003993724,0.0472600548573433,-6.29226954753562,3.12857598085411e-10,3.82575287176096e-09,"GIGYF1"
130.644102121888,-0.764488639560642,0.121514361054265,-6.29134394427042,3.1472911675193e-10,3.84602401639519e-09,"TMEM84"
3767.15180504097,0.204059073626982,0.0324489833572859,6.28861223108747,3.20316456365359e-10,3.91164454657167e-09,"WDR26"
2997.44593078458,0.206413866345534,0.0328257883076899,6.28816174681717,3.21247114966828e-10,3.92034810313656e-09,"TOP1"
16.1630573945119,-0.833100385154129,0.132571833612262,-6.28414318829391,3.29666756376747e-10,4.02036990759656e-09,"TRPM6"
265.88665647613,0.410757305608199,0.0653790572589193,6.28270462789767,3.32732875665734e-10,4.05501285059297e-09,"NANOS1"
6.67677989838224,1.01009311170907,0.160793968450522,6.28190921240857,3.34440144133093e-10,4.07305979192017e-09,"KRT37"
379.098447667782,-0.435285020377933,0.0692941806221314,-6.28169662257194,3.34897890510348e-10,4.07587500304475e-09,"PIK3CD"
305.199121185365,0.249216605660238,0.0396879710317694,6.27939900129299,3.39884303906126e-10,4.1337652864526e-09,"SETD6"
595.817758772231,0.374112634910025,0.0595827922090468,6.27887047652026,3.41041549618349e-10,4.14503742873978e-09,"KIF21A"
19373.3266293641,-0.296334988460505,0.0472091489202856,-6.27706695074884,3.45019543397492e-10,4.19055472426339e-09,"RPS8"
36.3207911200425,0.600092033532882,0.0956105550134042,6.27642035389033,3.46456729983139e-10,4.20517115987632e-09,"OSTalpha"
320.480764273026,-1.24614502349032,0.198563655927906,-6.27579613029871,3.47849731967678e-10,4.21923194783183e-09,"TCN1"
2128.00300872284,0.30907429617301,0.0492584705291857,6.27454106578244,3.50667072918486e-10,4.25053861702003e-09,"PTDSS1"
877.175530612512,0.329598711656808,0.0525508567403805,6.27199501780039,3.56450990454688e-10,4.31773765407336e-09,"PDK2"
6038.12888720021,0.4252355899145,0.0678023182129959,6.27169691423609,3.5713426016541e-10,4.32310300932395e-09,"ASPH"
385.052338269177,0.67125253732233,0.107038218591621,6.27114825110588,3.58395170222638e-10,4.33544877065555e-09,"HIST1H4H"
529.98545448164,-0.41198936166316,0.0656994737285682,-6.27081677039392,3.59159067600899e-10,4.34176969623990e-09,"INPP5D"
527.445659243308,-0.337572687931224,0.0538409320274722,-6.26981508713442,3.61477119205812e-10,4.36685723322643e-09,"PDLIM2"
319.532413956365,0.516670706258985,0.0824087526209727,6.26960959639006,3.6195445925144e-10,4.36968913625161e-09,"ZNF689"
900.846990762786,-0.368496626533937,0.05878677843223,-6.2683589126889,3.64873005264127e-10,4.4019688924823e-09,"C7orf41"
48.3476971994257,-0.682152028207511,0.108858443100816,-6.26641359895031,3.69458227384844e-10,4.45429932587036e-09,"ALDH1A2"
582.151602442311,-0.493610687604962,0.0787740943725056,-6.26615502897164,3.70071912163823e-10,4.45572527175558e-09,"CHST3"
11.9516178754173,-0.652741814566575,0.104168057323267,-6.266237763664,3.69875443122738e-10,4.45572527175558e-09,"SPNS3"
109.184531181578,0.390695348746291,0.0623534593332427,6.26581673132605,3.70876323908133e-10,4.45944071822158e-09,"DNASE1"
108.847848087396,-0.528889953338101,0.0844075473020736,-6.26590832506169,3.70658361901144e-10,4.45944071822158e-09,"LYPD5"
925.93333761474,0.36219178274321,0.0578089965001093,6.26531862981786,3.72063828719821e-10,4.47073089579969e-09,"SLC46A1"
406.014845967756,0.177483119793196,0.0283298161236214,6.26488781355736,3.73093914418506e-10,4.48011570931915e-09,"COG8"
4.35809157118018,-2.1081999693546,0.336589080712083,-6.26342353380724,3.76615876458072e-10,4.51939051749686e-09,"KRT77"
114.826065138379,-0.503458725247457,0.0803856838057485,-6.26303965347936,3.77544562360802e-10,4.52751439183074e-09,"MRGPRF"
2875.16196163691,0.432433409561613,0.0690468234482823,6.26290085430963,3.77880896248758e-10,4.52852868868931e-09,"LASS6"
11.918601380859,-0.697199101327042,0.111331124306842,-6.26239163277894,3.79117333156174e-10,4.54032129747886e-09,"ITIH3"
8.55303611058531,0.953764105465921,0.15231074128259,6.26196220591135,3.80163090200968e-10,4.54981614539921e-09,"GTSF1"
1436.5336901144,-0.819639748716376,0.130911301069441,-6.26103126331016,3.82439836879776e-10,4.57402113417116e-09,"CRYAB"
155.420317198477,-0.426073892543262,0.068091361954313,-6.25738537627053,3.91485187911467e-10,4.67909339544948e-09,"VILL"
57.8058900028743,-0.90726542158642,0.145137867684825,-6.25105932764975,4.07677964216605e-10,4.86939656064295e-09,"CHST9"
1488.96946827371,0.298844988351915,0.0478288250464698,6.24821931254974,4.15158473141949e-10,4.95545495346874e-09,"HLTF"
22.8015435594291,-0.452634793872211,0.0724512042341713,-6.24744334696273,4.17225539057337e-10,4.97682559453805e-09,"SNAI3"
46.7969525436614,-0.6094396366964,0.0975579393282328,-6.246950693023,4.18543111870841e-10,4.98923359597925e-09,"LRRN4CL"
911.37442811653,0.326391005254365,0.0522492785404872,6.24680405876705,4.18936059944614e-10,4.99061049422762e-09,"WIPI1"
2685.22403013495,0.451737571950637,0.0723591311705678,6.2429933118708,4.29275263980566e-10,5.11039275213926e-09,"ADAM9"
1339.88921851313,-0.367187092911278,0.0588334201184672,-6.24113118312531,4.3441771459223e-10,5.16819169979169e-09,"FBLIM1"
463.403379152,0.410622762885354,0.0657971562214279,6.24073723647692,4.35513317743981e-10,5.17780142734880e-09,"ACER3"
329.660857710592,0.327642780601997,0.0525109453771887,6.23951403366523,4.38932377380081e-10,5.21500370165977e-09,"ELL3"
